"id_tempo","data","ano","mes","dia_mes"
821,"2002-03-31",2002,3,31
822,"2002-04-01",2002,4,1
823,"2002-04-02",2002,4,2
824,"2002-04-03",2002,4,3
825,"2002-04-04",2002,4,4
826,"2002-04-05",2002,4,5
827,"2002-04-06",2002,4,6
828,"2002-04-07",2002,4,7
829,"2002-04-08",2002,4,8
830,"2002-04-09",2002,4,9
831,"2002-04-10",2002,4,10
832,"2002-04-11",2002,4,11
833,"2002-04-12",2002,4,12
834,"2002-04-13",2002,4,13
835,"2002-04-14",2002,4,14
836,"2002-04-15",2002,4,15
837,"2002-04-16",2002,4,16
838,"2002-04-17",2002,4,17
839,"2002-04-18",2002,4,18
840,"2002-04-19",2002,4,19
841,"2002-04-20",2002,4,20
842,"2002-04-21",2002,4,21
843,"2002-04-22",2002,4,22
844,"2002-04-23",2002,4,23
845,"2002-04-24",2002,4,24
846,"2002-04-25",2002,4,25
847,"2002-04-26",2002,4,26
848,"2002-04-27",2002,4,27
849,"2002-04-28",2002,4,28
850,"2002-04-29",2002,4,29
851,"2002-04-30",2002,4,30
852,"2002-05-01",2002,5,1
853,"2002-05-02",2002,5,2
854,"2002-05-03",2002,5,3
855,"2002-05-04",2002,5,4
856,"2002-05-05",2002,5,5
857,"2002-05-06",2002,5,6
858,"2002-05-07",2002,5,7
859,"2002-05-08",2002,5,8
860,"2002-05-09",2002,5,9
861,"2002-05-10",2002,5,10
862,"2002-05-11",2002,5,11
863,"2002-05-12",2002,5,12
864,"2002-05-13",2002,5,13
865,"2002-05-14",2002,5,14
866,"2002-05-15",2002,5,15
867,"2002-05-16",2002,5,16
868,"2002-05-17",2002,5,17
869,"2002-05-18",2002,5,18
870,"2002-05-19",2002,5,19
871,"2002-05-20",2002,5,20
872,"2002-05-21",2002,5,21
873,"2002-05-22",2002,5,22
874,"2002-05-23",2002,5,23
875,"2002-05-24",2002,5,24
876,"2002-05-25",2002,5,25
877,"2002-05-26",2002,5,26
878,"2002-05-27",2002,5,27
879,"2002-05-28",2002,5,28
880,"2002-05-29",2002,5,29
881,"2002-05-30",2002,5,30
882,"2002-05-31",2002,5,31
883,"2002-06-01",2002,6,1
884,"2002-06-02",2002,6,2
885,"2002-06-03",2002,6,3
886,"2002-06-04",2002,6,4
887,"2002-06-05",2002,6,5
888,"2002-06-06",2002,6,6
889,"2002-06-07",2002,6,7
890,"2002-06-08",2002,6,8
891,"2002-06-09",2002,6,9
892,"2002-06-10",2002,6,10
893,"2002-06-11",2002,6,11
894,"2002-06-12",2002,6,12
895,"2002-06-13",2002,6,13
896,"2002-06-14",2002,6,14
897,"2002-06-15",2002,6,15
898,"2002-06-16",2002,6,16
899,"2002-06-17",2002,6,17
900,"2002-06-18",2002,6,18
901,"2002-06-19",2002,6,19
902,"2002-06-20",2002,6,20
903,"2002-06-21",2002,6,21
904,"2002-06-22",2002,6,22
905,"2002-06-23",2002,6,23
906,"2002-06-24",2002,6,24
907,"2002-06-25",2002,6,25
908,"2002-06-26",2002,6,26
909,"2002-06-27",2002,6,27
910,"2002-06-28",2002,6,28
911,"2002-06-29",2002,6,29
912,"2002-06-30",2002,6,30
913,"2002-07-01",2002,7,1
914,"2002-07-02",2002,7,2
915,"2002-07-03",2002,7,3
916,"2002-07-04",2002,7,4
917,"2002-07-05",2002,7,5
918,"2002-07-06",2002,7,6
919,"2002-07-07",2002,7,7
920,"2002-07-08",2002,7,8
921,"2002-07-09",2002,7,9
922,"2002-07-10",2002,7,10
923,"2002-07-11",2002,7,11
924,"2002-07-12",2002,7,12
925,"2002-07-13",2002,7,13
926,"2002-07-14",2002,7,14
927,"2002-07-15",2002,7,15
928,"2002-07-16",2002,7,16
929,"2002-07-17",2002,7,17
930,"2002-07-18",2002,7,18
931,"2002-07-19",2002,7,19
932,"2002-07-20",2002,7,20
933,"2002-07-21",2002,7,21
934,"2002-07-22",2002,7,22
935,"2002-07-23",2002,7,23
936,"2002-07-24",2002,7,24
937,"2002-07-25",2002,7,25
938,"2002-07-26",2002,7,26
939,"2002-07-27",2002,7,27
940,"2002-07-28",2002,7,28
941,"2002-07-29",2002,7,29
942,"2002-07-30",2002,7,30
943,"2002-07-31",2002,7,31
944,"2002-08-01",2002,8,1
945,"2002-08-02",2002,8,2
946,"2002-08-03",2002,8,3
947,"2002-08-04",2002,8,4
948,"2002-08-05",2002,8,5
949,"2002-08-06",2002,8,6
950,"2002-08-07",2002,8,7
951,"2002-08-08",2002,8,8
952,"2002-08-09",2002,8,9
953,"2002-08-10",2002,8,10
954,"2002-08-11",2002,8,11
955,"2002-08-12",2002,8,12
956,"2002-08-13",2002,8,13
957,"2002-08-14",2002,8,14
958,"2002-08-15",2002,8,15
959,"2002-08-16",2002,8,16
960,"2002-08-17",2002,8,17
961,"2002-08-18",2002,8,18
962,"2002-08-19",2002,8,19
963,"2002-08-20",2002,8,20
964,"2002-08-21",2002,8,21
965,"2002-08-22",2002,8,22
966,"2002-08-23",2002,8,23
967,"2002-08-24",2002,8,24
968,"2002-08-25",2002,8,25
969,"2002-08-26",2002,8,26
970,"2002-08-27",2002,8,27
971,"2002-08-28",2002,8,28
972,"2002-08-29",2002,8,29
973,"2002-08-30",2002,8,30
974,"2002-08-31",2002,8,31
975,"2002-09-01",2002,9,1
976,"2002-09-02",2002,9,2
977,"2002-09-03",2002,9,3
978,"2002-09-04",2002,9,4
979,"2002-09-05",2002,9,5
980,"2002-09-06",2002,9,6
981,"2002-09-07",2002,9,7
982,"2002-09-08",2002,9,8
983,"2002-09-09",2002,9,9
984,"2002-09-10",2002,9,10
985,"2002-09-11",2002,9,11
986,"2002-09-12",2002,9,12
987,"2002-09-13",2002,9,13
988,"2002-09-14",2002,9,14
989,"2002-09-15",2002,9,15
990,"2002-09-16",2002,9,16
991,"2002-09-17",2002,9,17
992,"2002-09-18",2002,9,18
993,"2002-09-19",2002,9,19
994,"2002-09-20",2002,9,20
995,"2002-09-21",2002,9,21
996,"2002-09-22",2002,9,22
997,"2002-09-23",2002,9,23
998,"2002-09-24",2002,9,24
999,"2002-09-25",2002,9,25
1000,"2002-09-26",2002,9,26
1001,"2002-09-27",2002,9,27
1002,"2002-09-28",2002,9,28
1003,"2002-09-29",2002,9,29
1004,"2002-09-30",2002,9,30
1005,"2002-10-01",2002,10,1
1006,"2002-10-02",2002,10,2
1007,"2002-10-03",2002,10,3
1008,"2002-10-04",2002,10,4
1009,"2002-10-05",2002,10,5
1010,"2002-10-06",2002,10,6
1011,"2002-10-07",2002,10,7
1012,"2002-10-08",2002,10,8
1013,"2002-10-09",2002,10,9
1014,"2002-10-10",2002,10,10
1015,"2002-10-11",2002,10,11
1016,"2002-10-12",2002,10,12
1017,"2002-10-13",2002,10,13
1018,"2002-10-14",2002,10,14
1019,"2002-10-15",2002,10,15
1020,"2002-10-16",2002,10,16
1021,"2002-10-17",2002,10,17
1022,"2002-10-18",2002,10,18
1023,"2002-10-19",2002,10,19
1024,"2002-10-20",2002,10,20
1025,"2002-10-21",2002,10,21
1026,"2002-10-22",2002,10,22
1027,"2002-10-23",2002,10,23
1028,"2002-10-24",2002,10,24
1029,"2002-10-25",2002,10,25
1030,"2002-10-26",2002,10,26
1031,"2002-10-27",2002,10,27
1032,"2002-10-28",2002,10,28
1033,"2002-10-29",2002,10,29
1034,"2002-10-30",2002,10,30
1035,"2002-10-31",2002,10,31
1036,"2002-11-01",2002,11,1
1037,"2002-11-02",2002,11,2
1038,"2002-11-03",2002,11,3
1039,"2002-11-04",2002,11,4
1040,"2002-11-05",2002,11,5
1041,"2002-11-06",2002,11,6
1042,"2002-11-07",2002,11,7
1043,"2002-11-08",2002,11,8
1044,"2002-11-09",2002,11,9
1045,"2002-11-10",2002,11,10
1046,"2002-11-11",2002,11,11
1047,"2002-11-12",2002,11,12
1048,"2002-11-13",2002,11,13
1049,"2002-11-14",2002,11,14
1050,"2002-11-15",2002,11,15
1051,"2002-11-16",2002,11,16
1052,"2002-11-17",2002,11,17
1053,"2002-11-18",2002,11,18
1054,"2002-11-19",2002,11,19
1055,"2002-11-20",2002,11,20
1056,"2002-11-21",2002,11,21
1057,"2002-11-22",2002,11,22
1058,"2002-11-23",2002,11,23
1059,"2002-11-24",2002,11,24
1060,"2002-11-25",2002,11,25
1061,"2002-11-26",2002,11,26
1062,"2002-11-27",2002,11,27
1063,"2002-11-28",2002,11,28
1064,"2002-11-29",2002,11,29
1065,"2002-11-30",2002,11,30
1066,"2002-12-01",2002,12,1
1067,"2002-12-02",2002,12,2
1068,"2002-12-03",2002,12,3
1069,"2002-12-04",2002,12,4
1070,"2002-12-05",2002,12,5
1071,"2002-12-06",2002,12,6
1072,"2002-12-07",2002,12,7
1073,"2002-12-08",2002,12,8
1074,"2002-12-09",2002,12,9
1075,"2002-12-10",2002,12,10
1076,"2002-12-11",2002,12,11
1077,"2002-12-12",2002,12,12
1078,"2002-12-13",2002,12,13
1079,"2002-12-14",2002,12,14
1080,"2002-12-15",2002,12,15
1081,"2002-12-16",2002,12,16
1082,"2002-12-17",2002,12,17
1083,"2002-12-18",2002,12,18
1084,"2002-12-19",2002,12,19
1085,"2002-12-20",2002,12,20
1086,"2002-12-21",2002,12,21
1087,"2002-12-22",2002,12,22
1088,"2002-12-23",2002,12,23
1089,"2002-12-24",2002,12,24
1090,"2002-12-25",2002,12,25
1091,"2002-12-26",2002,12,26
1092,"2002-12-27",2002,12,27
1093,"2002-12-28",2002,12,28
1094,"2002-12-29",2002,12,29
1095,"2002-12-30",2002,12,30
1096,"2002-12-31",2002,12,31
1097,"2003-01-01",2003,1,1
1098,"2003-01-02",2003,1,2
1099,"2003-01-03",2003,1,3
1100,"2003-01-04",2003,1,4
1101,"2003-01-05",2003,1,5
1102,"2003-01-06",2003,1,6
1103,"2003-01-07",2003,1,7
1104,"2003-01-08",2003,1,8
1105,"2003-01-09",2003,1,9
1106,"2003-01-10",2003,1,10
1107,"2003-01-11",2003,1,11
1108,"2003-01-12",2003,1,12
1109,"2003-01-13",2003,1,13
1110,"2003-01-14",2003,1,14
1111,"2003-01-15",2003,1,15
1112,"2003-01-16",2003,1,16
1113,"2003-01-17",2003,1,17
1114,"2003-01-18",2003,1,18
1115,"2003-01-19",2003,1,19
1116,"2003-01-20",2003,1,20
1117,"2003-01-21",2003,1,21
1118,"2003-01-22",2003,1,22
1119,"2003-01-23",2003,1,23
1120,"2003-01-24",2003,1,24
1121,"2003-01-25",2003,1,25
1122,"2003-01-26",2003,1,26
1123,"2003-01-27",2003,1,27
1124,"2003-01-28",2003,1,28
1125,"2003-01-29",2003,1,29
1126,"2003-01-30",2003,1,30
1127,"2003-01-31",2003,1,31
1128,"2003-02-01",2003,2,1
1129,"2003-02-02",2003,2,2
1130,"2003-02-03",2003,2,3
1131,"2003-02-04",2003,2,4
1132,"2003-02-05",2003,2,5
1133,"2003-02-06",2003,2,6
1134,"2003-02-07",2003,2,7
1135,"2003-02-08",2003,2,8
1136,"2003-02-09",2003,2,9
1137,"2003-02-10",2003,2,10
1138,"2003-02-11",2003,2,11
1139,"2003-02-12",2003,2,12
1140,"2003-02-13",2003,2,13
1141,"2003-02-14",2003,2,14
1142,"2003-02-15",2003,2,15
1143,"2003-02-16",2003,2,16
1144,"2003-02-17",2003,2,17
1145,"2003-02-18",2003,2,18
1146,"2003-02-19",2003,2,19
1147,"2003-02-20",2003,2,20
1148,"2003-02-21",2003,2,21
1149,"2003-02-22",2003,2,22
1150,"2003-02-23",2003,2,23
1151,"2003-02-24",2003,2,24
1152,"2003-02-25",2003,2,25
1153,"2003-02-26",2003,2,26
1154,"2003-02-27",2003,2,27
1155,"2003-02-28",2003,2,28
1156,"2003-03-01",2003,3,1
1157,"2003-03-02",2003,3,2
1158,"2003-03-03",2003,3,3
1159,"2003-03-04",2003,3,4
1160,"2003-03-05",2003,3,5
1161,"2003-03-06",2003,3,6
1162,"2003-03-07",2003,3,7
1163,"2003-03-08",2003,3,8
1164,"2003-03-09",2003,3,9
1165,"2003-03-10",2003,3,10
1166,"2003-03-11",2003,3,11
1167,"2003-03-12",2003,3,12
1168,"2003-03-13",2003,3,13
1169,"2003-03-14",2003,3,14
1170,"2003-03-15",2003,3,15
1171,"2003-03-16",2003,3,16
1172,"2003-03-17",2003,3,17
1173,"2003-03-18",2003,3,18
1174,"2003-03-19",2003,3,19
1175,"2003-03-20",2003,3,20
1176,"2003-03-21",2003,3,21
1177,"2003-03-22",2003,3,22
1178,"2003-03-23",2003,3,23
1179,"2003-03-24",2003,3,24
1180,"2003-03-25",2003,3,25
1181,"2003-03-26",2003,3,26
1182,"2003-03-27",2003,3,27
1183,"2003-03-28",2003,3,28
1184,"2003-03-29",2003,3,29
1185,"2003-03-30",2003,3,30
1186,"2003-03-31",2003,3,31
1187,"2003-04-01",2003,4,1
1188,"2003-04-02",2003,4,2
1189,"2003-04-03",2003,4,3
1190,"2003-04-04",2003,4,4
1191,"2003-04-05",2003,4,5
1192,"2003-04-06",2003,4,6
1193,"2003-04-07",2003,4,7
1194,"2003-04-08",2003,4,8
1195,"2003-04-09",2003,4,9
1196,"2003-04-10",2003,4,10
1197,"2003-04-11",2003,4,11
1198,"2003-04-12",2003,4,12
1199,"2003-04-13",2003,4,13
1200,"2003-04-14",2003,4,14
1201,"2003-04-15",2003,4,15
1202,"2003-04-16",2003,4,16
1203,"2003-04-17",2003,4,17
1204,"2003-04-18",2003,4,18
1205,"2003-04-19",2003,4,19
1206,"2003-04-20",2003,4,20
1207,"2003-04-21",2003,4,21
1208,"2003-04-22",2003,4,22
1209,"2003-04-23",2003,4,23
1210,"2003-04-24",2003,4,24
1211,"2003-04-25",2003,4,25
1212,"2003-04-26",2003,4,26
1213,"2003-04-27",2003,4,27
1214,"2003-04-28",2003,4,28
1215,"2003-04-29",2003,4,29
1216,"2003-04-30",2003,4,30
1217,"2003-05-01",2003,5,1
1218,"2003-05-02",2003,5,2
1219,"2003-05-03",2003,5,3
1220,"2003-05-04",2003,5,4
1221,"2003-05-05",2003,5,5
1222,"2003-05-06",2003,5,6
1223,"2003-05-07",2003,5,7
1224,"2003-05-08",2003,5,8
1225,"2003-05-09",2003,5,9
1226,"2003-05-10",2003,5,10
1227,"2003-05-11",2003,5,11
1228,"2003-05-12",2003,5,12
1229,"2003-05-13",2003,5,13
1230,"2003-05-14",2003,5,14
1231,"2003-05-15",2003,5,15
1232,"2003-05-16",2003,5,16
1233,"2003-05-17",2003,5,17
1234,"2003-05-18",2003,5,18
1235,"2003-05-19",2003,5,19
1236,"2003-05-20",2003,5,20
1237,"2003-05-21",2003,5,21
1238,"2003-05-22",2003,5,22
1239,"2003-05-23",2003,5,23
1240,"2003-05-24",2003,5,24
1241,"2003-05-25",2003,5,25
1242,"2003-05-26",2003,5,26
1243,"2003-05-27",2003,5,27
1244,"2003-05-28",2003,5,28
1245,"2003-05-29",2003,5,29
1246,"2003-05-30",2003,5,30
1247,"2003-05-31",2003,5,31
1248,"2003-06-01",2003,6,1
1249,"2003-06-02",2003,6,2
1250,"2003-06-03",2003,6,3
1251,"2003-06-04",2003,6,4
1252,"2003-06-05",2003,6,5
1253,"2003-06-06",2003,6,6
1254,"2003-06-07",2003,6,7
1255,"2003-06-08",2003,6,8
1256,"2003-06-09",2003,6,9
1257,"2003-06-10",2003,6,10
1258,"2003-06-11",2003,6,11
1259,"2003-06-12",2003,6,12
1260,"2003-06-13",2003,6,13
1261,"2003-06-14",2003,6,14
1262,"2003-06-15",2003,6,15
1263,"2003-06-16",2003,6,16
1264,"2003-06-17",2003,6,17
1265,"2003-06-18",2003,6,18
1266,"2003-06-19",2003,6,19
1267,"2003-06-20",2003,6,20
1268,"2003-06-21",2003,6,21
1269,"2003-06-22",2003,6,22
1270,"2003-06-23",2003,6,23
1271,"2003-06-24",2003,6,24
1272,"2003-06-25",2003,6,25
1273,"2003-06-26",2003,6,26
1274,"2003-06-27",2003,6,27
1275,"2003-06-28",2003,6,28
1276,"2003-06-29",2003,6,29
1277,"2003-06-30",2003,6,30
1278,"2003-07-01",2003,7,1
1279,"2003-07-02",2003,7,2
1280,"2003-07-03",2003,7,3
1281,"2003-07-04",2003,7,4
1282,"2003-07-05",2003,7,5
1283,"2003-07-06",2003,7,6
1284,"2003-07-07",2003,7,7
1285,"2003-07-08",2003,7,8
1286,"2003-07-09",2003,7,9
1287,"2003-07-10",2003,7,10
1288,"2003-07-11",2003,7,11
1289,"2003-07-12",2003,7,12
1290,"2003-07-13",2003,7,13
1291,"2003-07-14",2003,7,14
1292,"2003-07-15",2003,7,15
1293,"2003-07-16",2003,7,16
1294,"2003-07-17",2003,7,17
1295,"2003-07-18",2003,7,18
1296,"2003-07-19",2003,7,19
1297,"2003-07-20",2003,7,20
1298,"2003-07-21",2003,7,21
1299,"2003-07-22",2003,7,22
1300,"2003-07-23",2003,7,23
1301,"2003-07-24",2003,7,24
1302,"2003-07-25",2003,7,25
1303,"2003-07-26",2003,7,26
1304,"2003-07-27",2003,7,27
1305,"2003-07-28",2003,7,28
1306,"2003-07-29",2003,7,29
1307,"2003-07-30",2003,7,30
1308,"2003-07-31",2003,7,31
1309,"2003-08-01",2003,8,1
1310,"2003-08-02",2003,8,2
1311,"2003-08-03",2003,8,3
1312,"2003-08-04",2003,8,4
1313,"2003-08-05",2003,8,5
1314,"2003-08-06",2003,8,6
1315,"2003-08-07",2003,8,7
1316,"2003-08-08",2003,8,8
1317,"2003-08-09",2003,8,9
1318,"2003-08-10",2003,8,10
1319,"2003-08-11",2003,8,11
1320,"2003-08-12",2003,8,12
1321,"2003-08-13",2003,8,13
1322,"2003-08-14",2003,8,14
1323,"2003-08-15",2003,8,15
1324,"2003-08-16",2003,8,16
1325,"2003-08-17",2003,8,17
1326,"2003-08-18",2003,8,18
1327,"2003-08-19",2003,8,19
1328,"2003-08-20",2003,8,20
1329,"2003-08-21",2003,8,21
1330,"2003-08-22",2003,8,22
1331,"2003-08-23",2003,8,23
1332,"2003-08-24",2003,8,24
1333,"2003-08-25",2003,8,25
1334,"2003-08-26",2003,8,26
1335,"2003-08-27",2003,8,27
1336,"2003-08-28",2003,8,28
1337,"2003-08-29",2003,8,29
1338,"2003-08-30",2003,8,30
1339,"2003-08-31",2003,8,31
1340,"2003-09-01",2003,9,1
1341,"2003-09-02",2003,9,2
1342,"2003-09-03",2003,9,3
1343,"2003-09-04",2003,9,4
1344,"2003-09-05",2003,9,5
1345,"2003-09-06",2003,9,6
1346,"2003-09-07",2003,9,7
1347,"2003-09-08",2003,9,8
1348,"2003-09-09",2003,9,9
1349,"2003-09-10",2003,9,10
1350,"2003-09-11",2003,9,11
1351,"2003-09-12",2003,9,12
1352,"2003-09-13",2003,9,13
1353,"2003-09-14",2003,9,14
1354,"2003-09-15",2003,9,15
1355,"2003-09-16",2003,9,16
1356,"2003-09-17",2003,9,17
1357,"2003-09-18",2003,9,18
1358,"2003-09-19",2003,9,19
1359,"2003-09-20",2003,9,20
1360,"2003-09-21",2003,9,21
1361,"2003-09-22",2003,9,22
1362,"2003-09-23",2003,9,23
1363,"2003-09-24",2003,9,24
1364,"2003-09-25",2003,9,25
1365,"2003-09-26",2003,9,26
1366,"2003-09-27",2003,9,27
1367,"2003-09-28",2003,9,28
1368,"2003-09-29",2003,9,29
1369,"2003-09-30",2003,9,30
1370,"2003-10-01",2003,10,1
1371,"2003-10-02",2003,10,2
1372,"2003-10-03",2003,10,3
1373,"2003-10-04",2003,10,4
1374,"2003-10-05",2003,10,5
1375,"2003-10-06",2003,10,6
1376,"2003-10-07",2003,10,7
1377,"2003-10-08",2003,10,8
1378,"2003-10-09",2003,10,9
1379,"2003-10-10",2003,10,10
1380,"2003-10-11",2003,10,11
1381,"2003-10-12",2003,10,12
1382,"2003-10-13",2003,10,13
1383,"2003-10-14",2003,10,14
1384,"2003-10-15",2003,10,15
1385,"2003-10-16",2003,10,16
1386,"2003-10-17",2003,10,17
1387,"2003-10-18",2003,10,18
1388,"2003-10-19",2003,10,19
1389,"2003-10-20",2003,10,20
1390,"2003-10-21",2003,10,21
1391,"2003-10-22",2003,10,22
1392,"2003-10-23",2003,10,23
1393,"2003-10-24",2003,10,24
1394,"2003-10-25",2003,10,25
1395,"2003-10-26",2003,10,26
1396,"2003-10-27",2003,10,27
1397,"2003-10-28",2003,10,28
1398,"2003-10-29",2003,10,29
1399,"2003-10-30",2003,10,30
1400,"2003-10-31",2003,10,31
1401,"2003-11-01",2003,11,1
1402,"2003-11-02",2003,11,2
1403,"2003-11-03",2003,11,3
1404,"2003-11-04",2003,11,4
1405,"2003-11-05",2003,11,5
1406,"2003-11-06",2003,11,6
1407,"2003-11-07",2003,11,7
1408,"2003-11-08",2003,11,8
1409,"2003-11-09",2003,11,9
1410,"2003-11-10",2003,11,10
1411,"2003-11-11",2003,11,11
1412,"2003-11-12",2003,11,12
1413,"2003-11-13",2003,11,13
1414,"2003-11-14",2003,11,14
1415,"2003-11-15",2003,11,15
1416,"2003-11-16",2003,11,16
1417,"2003-11-17",2003,11,17
1418,"2003-11-18",2003,11,18
1419,"2003-11-19",2003,11,19
1420,"2003-11-20",2003,11,20
1421,"2003-11-21",2003,11,21
1422,"2003-11-22",2003,11,22
1423,"2003-11-23",2003,11,23
1424,"2003-11-24",2003,11,24
1425,"2003-11-25",2003,11,25
1426,"2003-11-26",2003,11,26
1427,"2003-11-27",2003,11,27
1428,"2003-11-28",2003,11,28
1429,"2003-11-29",2003,11,29
1430,"2003-11-30",2003,11,30
1431,"2003-12-01",2003,12,1
1432,"2003-12-02",2003,12,2
1433,"2003-12-03",2003,12,3
1434,"2003-12-04",2003,12,4
1435,"2003-12-05",2003,12,5
1436,"2003-12-06",2003,12,6
1437,"2003-12-07",2003,12,7
1438,"2003-12-08",2003,12,8
1439,"2003-12-09",2003,12,9
1440,"2003-12-10",2003,12,10
1441,"2003-12-11",2003,12,11
1442,"2003-12-12",2003,12,12
1443,"2003-12-13",2003,12,13
1444,"2003-12-14",2003,12,14
1445,"2003-12-15",2003,12,15
1446,"2003-12-16",2003,12,16
1447,"2003-12-17",2003,12,17
1448,"2003-12-18",2003,12,18
1449,"2003-12-19",2003,12,19
1450,"2003-12-20",2003,12,20
1451,"2003-12-21",2003,12,21
1452,"2003-12-22",2003,12,22
1453,"2003-12-23",2003,12,23
1454,"2003-12-24",2003,12,24
1455,"2003-12-25",2003,12,25
1456,"2003-12-26",2003,12,26
1457,"2003-12-27",2003,12,27
1458,"2003-12-28",2003,12,28
1459,"2003-12-29",2003,12,29
1460,"2003-12-30",2003,12,30
1461,"2003-12-31",2003,12,31
1462,"2004-01-01",2004,1,1
1463,"2004-01-02",2004,1,2
1464,"2004-01-03",2004,1,3
1465,"2004-01-04",2004,1,4
1466,"2004-01-05",2004,1,5
1467,"2004-01-06",2004,1,6
1468,"2004-01-07",2004,1,7
1469,"2004-01-08",2004,1,8
1470,"2004-01-09",2004,1,9
1471,"2004-01-10",2004,1,10
1472,"2004-01-11",2004,1,11
1473,"2004-01-12",2004,1,12
1474,"2004-01-13",2004,1,13
1475,"2004-01-14",2004,1,14
1476,"2004-01-15",2004,1,15
1477,"2004-01-16",2004,1,16
1478,"2004-01-17",2004,1,17
1479,"2004-01-18",2004,1,18
1480,"2004-01-19",2004,1,19
1481,"2004-01-20",2004,1,20
1482,"2004-01-21",2004,1,21
1483,"2004-01-22",2004,1,22
1484,"2004-01-23",2004,1,23
1485,"2004-01-24",2004,1,24
1486,"2004-01-25",2004,1,25
1487,"2004-01-26",2004,1,26
1488,"2004-01-27",2004,1,27
1489,"2004-01-28",2004,1,28
1490,"2004-01-29",2004,1,29
1491,"2004-01-30",2004,1,30
1492,"2004-01-31",2004,1,31
1493,"2004-02-01",2004,2,1
1494,"2004-02-02",2004,2,2
1495,"2004-02-03",2004,2,3
1496,"2004-02-04",2004,2,4
1497,"2004-02-05",2004,2,5
1498,"2004-02-06",2004,2,6
1499,"2004-02-07",2004,2,7
1500,"2004-02-08",2004,2,8
1501,"2004-02-09",2004,2,9
1502,"2004-02-10",2004,2,10
1503,"2004-02-11",2004,2,11
1504,"2004-02-12",2004,2,12
1505,"2004-02-13",2004,2,13
1506,"2004-02-14",2004,2,14
1507,"2004-02-15",2004,2,15
1508,"2004-02-16",2004,2,16
1509,"2004-02-17",2004,2,17
1510,"2004-02-18",2004,2,18
1511,"2004-02-19",2004,2,19
1512,"2004-02-20",2004,2,20
1513,"2004-02-21",2004,2,21
1514,"2004-02-22",2004,2,22
1515,"2004-02-23",2004,2,23
1516,"2004-02-24",2004,2,24
1517,"2004-02-25",2004,2,25
1518,"2004-02-26",2004,2,26
1519,"2004-02-27",2004,2,27
1520,"2004-02-28",2004,2,28
1521,"2004-02-29",2004,2,29
1522,"2004-03-01",2004,3,1
1523,"2004-03-02",2004,3,2
1524,"2004-03-03",2004,3,3
1525,"2004-03-04",2004,3,4
1526,"2004-03-05",2004,3,5
1527,"2004-03-06",2004,3,6
1528,"2004-03-07",2004,3,7
1529,"2004-03-08",2004,3,8
1530,"2004-03-09",2004,3,9
1531,"2004-03-10",2004,3,10
1532,"2004-03-11",2004,3,11
1533,"2004-03-12",2004,3,12
1534,"2004-03-13",2004,3,13
1535,"2004-03-14",2004,3,14
1536,"2004-03-15",2004,3,15
1537,"2004-03-16",2004,3,16
1538,"2004-03-17",2004,3,17
1539,"2004-03-18",2004,3,18
1540,"2004-03-19",2004,3,19
1541,"2004-03-20",2004,3,20
1542,"2004-03-21",2004,3,21
1543,"2004-03-22",2004,3,22
1544,"2004-03-23",2004,3,23
1545,"2004-03-24",2004,3,24
1546,"2004-03-25",2004,3,25
1547,"2004-03-26",2004,3,26
1548,"2004-03-27",2004,3,27
1549,"2004-03-28",2004,3,28
1550,"2004-03-29",2004,3,29
1551,"2004-03-30",2004,3,30
1552,"2004-03-31",2004,3,31
1553,"2004-04-01",2004,4,1
1554,"2004-04-02",2004,4,2
1555,"2004-04-03",2004,4,3
1556,"2004-04-04",2004,4,4
1557,"2004-04-05",2004,4,5
1558,"2004-04-06",2004,4,6
1559,"2004-04-07",2004,4,7
1560,"2004-04-08",2004,4,8
1561,"2004-04-09",2004,4,9
1562,"2004-04-10",2004,4,10
1563,"2004-04-11",2004,4,11
1564,"2004-04-12",2004,4,12
1565,"2004-04-13",2004,4,13
1566,"2004-04-14",2004,4,14
1567,"2004-04-15",2004,4,15
1568,"2004-04-16",2004,4,16
1569,"2004-04-17",2004,4,17
1570,"2004-04-18",2004,4,18
1571,"2004-04-19",2004,4,19
1572,"2004-04-20",2004,4,20
1573,"2004-04-21",2004,4,21
1574,"2004-04-22",2004,4,22
1575,"2004-04-23",2004,4,23
1576,"2004-04-24",2004,4,24
1577,"2004-04-25",2004,4,25
1578,"2004-04-26",2004,4,26
1579,"2004-04-27",2004,4,27
1580,"2004-04-28",2004,4,28
1581,"2004-04-29",2004,4,29
1582,"2004-04-30",2004,4,30
1583,"2004-05-01",2004,5,1
1584,"2004-05-02",2004,5,2
1585,"2004-05-03",2004,5,3
1586,"2004-05-04",2004,5,4
1587,"2004-05-05",2004,5,5
1588,"2004-05-06",2004,5,6
1589,"2004-05-07",2004,5,7
1590,"2004-05-08",2004,5,8
1591,"2004-05-09",2004,5,9
1592,"2004-05-10",2004,5,10
1593,"2004-05-11",2004,5,11
1594,"2004-05-12",2004,5,12
1595,"2004-05-13",2004,5,13
1596,"2004-05-14",2004,5,14
1597,"2004-05-15",2004,5,15
1598,"2004-05-16",2004,5,16
1599,"2004-05-17",2004,5,17
1600,"2004-05-18",2004,5,18
1601,"2004-05-19",2004,5,19
1602,"2004-05-20",2004,5,20
1603,"2004-05-21",2004,5,21
1604,"2004-05-22",2004,5,22
1605,"2004-05-23",2004,5,23
1606,"2004-05-24",2004,5,24
